Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1096,2,1,1,97,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1645,TRUE,
1096,2,1,2,8,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,3064,TRUE,
1096,2,1,3,14,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,1394,TRUE,
1096,2,1,4,16,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,1414,TRUE,
1096,2,1,0,9,x,x,,x,inst,1,1,fin.bmp,18855,TRUE,
1096,2,1,0,10,x,x,,x,inst,1,1,getready.bmp,5480,TRUE,
1096,2,1,5,12,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,2304,TRUE,
1096,2,1,6,98,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1943,TRUE,
1096,2,1,7,96,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,774,TRUE,
1096,2,1,8,21,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,1564,TRUE,
1096,2,1,9,100,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1334,TRUE,
1096,2,1,10,7,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,1394,TRUE,
1096,2,1,11,20,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,2964,TRUE,
1096,2,1,12,13,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,2154,TRUE,
1096,2,1,13,6,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,954,TRUE,
1096,2,1,14,5,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,3664,TRUE,
1096,2,1,15,18,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,2894,TRUE,
1096,2,1,0,22,x,x,,x,inst,1,1,fin.bmp,28834,TRUE,
1096,2,2,0,23,x,x,,x,inst,1,1,getready.bmp,5949,TRUE,
1096,2,2,1,24,x,x,,x,x,-1, 24.wav,1.bmp,1334,TRUE,
1096,2,2,2,27,x,x,,x,x,-1, 25.wav,5.bmp,853,TRUE,
1096,2,2,3,25,x,x,,x,x,-1, 26.wav,9.bmp,1075,TRUE,
1096,2,2,4,26,x,x,,x,x,-1, 27.wav,13.bmp,635,TRUE,
1096,2,2,0,28,x,x,,x,inst,1,1,fin.bmp,5598,TRUE,
1096,2,3,0,29,x,x,,x,inst,1,1,getready.bmp,1243,TRUE,
1096,2,3,1,71,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,733,TRUE,1
1096,2,3,2,72,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,594,TRUE,1
1096,2,3,3,79,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,834,TRUE,1
1096,2,3,4,43,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,794,TRUE,1
1096,2,3,5,70,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,724,TRUE,1
1096,2,3,6,69,3+2+1,6,-4,10,FALSE,-1, 35.wav,10.bmp,635,TRUE,1
1096,2,3,7,41,2+3+1,6,-2,8,FALSE,-1, 36.wav,8.bmp,834,TRUE,1
1096,2,3,8,91,3+1+2,6,-4,10,FALSE,-1, 37.wav,10.bmp,573,TRUE,1
1096,2,3,9,86,4+2+1,7,0,7,TRUE,-1, 38.wav,7.bmp,575,TRUE,1
1096,2,3,10,35,1+4+2,7,0,7,TRUE,-1, 39.wav,7.bmp,664,TRUE,1
1096,2,3,11,39,4+2+1,7,0,7,TRUE,-1, 40.wav,7.bmp,613,TRUE,1
