Subj,Cond,Block,Trial,Order,prim,real result,distance,target,congruent,Resp,Name,Stim,RT,Correct,
1113,2,1,1,19,x,x,,1+3+7,x,-1, 5.wav,1+3+7e.bmp,1764,TRUE,
1113,2,1,2,15,x,x,,5+2+3,x,-1, 6.wav,5+2+3e.bmp,2204,TRUE,
1113,2,1,3,96,x,x,,4+1+3,x,-1, 7.wav,4+1+3e.bmp,2094,TRUE,
1113,2,1,4,21,x,x,,6+3+4,x,-1, 8.wav,6+3+4e.bmp,1894,TRUE,
1113,2,1,0,9,x,x,,x,inst,1,1,fin.bmp,28252,TRUE,
1113,2,1,0,10,x,x,,x,inst,1,1,getready.bmp,1383,TRUE,
1113,2,1,5,16,x,x,,7+2+5,x,-1, 11.wav,7+2+5e.bmp,2103,TRUE,
1113,2,1,6,11,x,x,,3+2+7,x,-1, 12.wav,3+2+7e.bmp,1484,TRUE,
1113,2,1,7,13,x,x,,2+3+4,x,-1, 13.wav,2+3+4e.bmp,1614,TRUE,
1113,2,1,8,100,x,x,,8+1+2,x,-1, 14.wav,8+1+2e.bmp,2094,TRUE,
1113,2,1,9,98,x,x,,6+3+2,x,-1, 15.wav,6+3+2e.bmp,1844,TRUE,
1113,2,1,10,99,x,x,,2+9+1,x,-1, 16.wav,2+9+1e.bmp,1813,TRUE,
1113,2,1,11,5,x,x,,2+4+6,x,-1, 17.wav,2+4+6e.bmp,2634,TRUE,
1113,2,1,12,6,x,x,,6+2+1,x,-1, 18.wav,6+2+1e.bmp,1544,TRUE,
1113,2,1,13,20,x,x,,4+1+5,x,-1, 19.wav,4+1+5e.bmp,774,TRUE,
1113,2,1,14,7,x,x,,5+3+2,x,-1, 20.wav,5+3+2e.bmp,2164,TRUE,
1113,2,1,15,18,x,x,,4+3+6,x,-1, 21.wav,4+3+6e.bmp,2724,TRUE,
1113,2,1,0,22,x,x,,x,inst,1,1,fin.bmp,48124,TRUE,
1113,2,2,0,23,x,x,,x,inst,1,1,getready.bmp,1005,TRUE,
1113,2,2,1,24,x,x,,x,x,-1, 24.wav,1.bmp,703,TRUE,
1113,2,2,2,27,x,x,,x,x,-1, 25.wav,5.bmp,504,TRUE,
1113,2,2,3,25,x,x,,x,x,-1, 26.wav,9.bmp,635,TRUE,
1113,2,2,4,26,x,x,,x,x,-1, 27.wav,13.bmp,574,TRUE,
1113,2,2,0,28,x,x,,x,inst,1,1,fin.bmp,6618,TRUE,
1113,2,3,0,29,x,x,,x,inst,1,1,getready.bmp,593,TRUE,
1113,2,3,1,64,1+3+2,6,0,6,TRUE,-1, 30.wav,6.bmp,584,TRUE,1
1113,2,3,2,63,1+2+3,6,0,6,TRUE,-1, 31.wav,6.bmp,724,TRUE,1
1113,2,3,3,71,1+3+2,6,0,6,TRUE,-1, 32.wav,6.bmp,603,TRUE,1
1113,2,3,4,92,1+2+3,6,0,6,TRUE,-1, 33.wav,6.bmp,584,TRUE,1
1113,2,3,5,45,2+1+3,6,-2,8,FALSE,-1, 34.wav,8.bmp,624,TRUE,1
1113,2,3,6,69,3+2+1,6,-4,10,FALSE,-1, 35.wav,10.bmp,624,TRUE,1
1113,2,3,7,30,2+3+1,6,-2,8,FALSE,-1, 36.wav,8.bmp,624,TRUE,1
1113,2,3,8,72,3+1+2,6,-4,10,FALSE,-1, 37.wav,10.bmp,654,TRUE,1
1113,2,3,9,50,4+2+1,7,0,7,TRUE,-1, 38.wav,7.bmp,594,TRUE,1
1113,2,3,10,42,1+4+2,7,0,7,TRUE,-1, 39.wav,7.bmp,544,TRUE,1
1113,2,3,11,38,4+2+1,7,0,7,TRUE,-1, 40.wav,7.bmp,594,TRUE,1
1113,2,3,12,77,1+4+2,7,0,7,TRUE,-1, 41.wav,7.bmp,584,TRUE,1
1113,2,3,13,84,1+2+4,7,-4,11,FALSE,-1, 42.wav,11.bmp,504,TRUE,1
1113,2,3,14,62,2+4+1,7,-2,9,FALSE,-1, 43.wav,9.bmp,673,TRUE,1
1113,2,3,15,74,2+1+4,7,-4,11,FALSE,-1, 44.wav,11.bmp,573,TRUE,1
1113,2,3,16,82,4+1+2,7,-2,9,FALSE,-1, 45.wav,9.bmp,534,TRUE,1
1113,2,3,17,46,5+2+1,8,0,8,TRUE,-1, 46.wav,8.bmp,584,TRUE,1
1113,2,3,18,70,5+1+2,8,0,8,TRUE,-1, 47.wav,8.bmp,704,TRUE,1
1113,2,3,19,91,3+1+4,8,2,6,FALSE,-1, 48.wav,6.bmp,563,TRUE,1
1113,2,3,20,48,2+1+5,8,-4,12,FALSE,-1, 49.wav,12.bmp,614,TRUE,1
1113,2,3,21,61,1+5+2,8,0,8,TRUE,-1, 50.wav,8.bmp,565,TRUE,1
1113,2,3,22,68,1+4+3,8,0,8,TRUE,-1, 51.wav,8.bmp,514,TRUE,1
1113,2,3,23,53,1+2+5,8,2,6,FALSE,-1, 52.wav,6.bmp,615,TRUE,1
1113,2,3,24,33,3+4+1,8,-4,12,FALSE,-1, 53.wav,12.bmp,714,TRUE,1
1113,2,3,25,54,2+1+6,9,0,9,TRUE,-1, 54.wav,9.bmp,624,TRUE,1
1113,2,3,26,32,5+1+3,9,0,9,TRUE,-1, 55.wav,9.bmp,575,TRUE,1
1113,2,3,27,90,3+5+1,9,2,7,FALSE,-1, 56.wav,7.bmp,564,TRUE,1
1113,2,3,28,85,1+5+3,9,-4,13,FALSE,-1, 57.wav,13.bmp,534,TRUE,1
1113,2,3,29,43,1+6+2,9,0,9,TRUE,-1, 58.wav,9.bmp,464,TRUE,1
1113,2,3,30,47,3+2+4,9,0,9,TRUE,-1, 59.wav,9.bmp,634,TRUE,1
1113,2,3,31,81,1+3+5,9,2,7,FALSE,-1, 60.wav,7.bmp,544,TRUE,1
1113,2,3,32,34,1+2+6,9,-4,13,FALSE,-1, 61.wav,13.bmp,594,TRUE,1
1113,2,3,33,65,3+5+2,10,0,10,TRUE,-1, 62.wav,10.bmp,654,TRUE,1
1113,2,3,34,67,1+2+7,10,0,10,TRUE,-1, 63.wav,10.bmp,524,TRUE,1
1113,2,3,35,87,3+6+1,10,-2,12,FALSE,-1, 64.wav,12.bmp,593,TRUE,1
1113,2,3,36,80,2+1+7,10,4,6,FALSE,-1, 65.wav,6.bmp,513,TRUE,1
1113,2,3,37,41,7+2+1,10,0,10,TRUE,-1, 66.wav,10.bmp,544,TRUE,1
1113,2,3,38,60,1+5+4,10,0,10,TRUE,-1, 67.wav,10.bmp,624,TRUE,1
1113,2,3,39,79,6+3+1,10,-2,12,FALSE,-1, 68.wav,12.bmp,605,TRUE,1
1113,2,3,40,83,2+5+3,10,4,6,FALSE,-1, 69.wav,6.bmp,654,TRUE,1
1113,2,3,41,52,6+4+1,11,0,11,TRUE,-1, 70.wav,11.bmp,593,TRUE,1
1113,2,3,42,59,4+1+6,11,0,11,TRUE,-1, 71.wav,11.bmp,505,TRUE,1
1113,2,3,43,44,1+4+6,11,-2,13,FALSE,-1, 72.wav,13.bmp,514,TRUE,1
1113,2,3,44,36,3+6+2,11,4,7,FALSE,-1, 73.wav,7.bmp,534,TRUE,1
1113,2,3,45,86,2+6+3,11,0,11,TRUE,-1, 74.wav,11.bmp,504,TRUE,1
1113,2,3,46,37,6+1+4,11,0,11,TRUE,-1, 75.wav,11.bmp,454,TRUE,1
1113,2,3,47,58,4+6+1,11,-2,13,FALSE,-1, 76.wav,13.bmp,544,TRUE,1
1113,2,3,48,57,2+8+1,11,4,7,FALSE,-1, 77.wav,7.bmp,514,TRUE,1
1113,2,3,49,76,1+9+2,12,0,12,TRUE,-1, 78.wav,12.bmp,464,TRUE,1
1113,2,3,50,89,5+6+1,12,0,12,TRUE,-1, 79.wav,12.bmp,544,TRUE,1
1113,2,3,51,51,8+1+3,12,2,10,FALSE,-1, 80.wav,10.bmp,694,TRUE,1
1113,2,3,52,39,3+8+1,12,0,12,TRUE,-1, 81.wav,12.bmp,654,TRUE,1
1113,2,3,53,35,9+2+1,12,0,12,TRUE,-1, 82.wav,12.bmp,714,TRUE,1
1113,2,3,54,49,7+2+3,12,4,8,FALSE,-1, 83.wav,8.bmp,514,TRUE,1
1113,2,3,55,75,4+3+5,12,2,10,FALSE,-1, 84.wav,10.bmp,605,TRUE,1
1113,2,3,56,88,9+1+2,12,4,8,FALSE,-1, 85.wav,8.bmp,565,TRUE,1
1113,2,3,57,40,5+6+2,13,0,13,TRUE,-1, 86.wav,13.bmp,653,TRUE,1
1113,2,3,58,31,1+7+5,13,0,13,TRUE,-1, 87.wav,13.bmp,594,TRUE,1
1113,2,3,59,55,4+6+3,13,2,11,FALSE,-1, 88.wav,11.bmp,514,TRUE,1
